date,pm25,pm10,no2,no,o3,so2,co,h2s,tsp,co2
2018-07-27,25.33,,,,,,,,,
2018-07-28,17.48,,,,,,,,,
2018-07-29,18.64,,,,,,,,,
2018-07-30,19.64,,,,,,,,,
2018-07-31,17.38,,,,,,,,,
2018-08-01,23.27,,,,,,,,,
2018-08-02,23.7,,,,,,,,,
2018-08-03,39.95,,,,,,,,,
2018-08-04,32.59,,,,,,,,,
2018-08-05,22.14,,,,,,,,,
2018-08-06,21.68,,,,,,,,,
2018-08-07,26.18,,,,,,,,,
2018-08-08,20.3,,,,,,,,,
2018-08-09,20.95,,,,,,,,,
2018-08-10,18.43,,,,,,,,,
2018-08-11,16.52,,,,,,,,,
2018-08-12,16.96,,,,,,,,,
2018-08-13,18.26,,,,,,,,,
2018-08-14,19.53,,,,,,,,,
2018-08-15,19.44,,,,,,,,,
2018-08-16,15.5,,,,,,,,,
2018-08-17,20.41,,,,,,,,,
2018-08-18,20.75,,,,,,,,,
2018-08-19,18.83,,,,,,,,,
2018-08-20,15.62,,,,,,,,,
2018-08-21,16.43,,,,,,,,,
2018-08-22,21.67,,,,,,,,,
2018-08-23,24.5,,,,,,,,,
2018-08-24,18.5,,,,,,,,,
2018-08-25,16.0,,,,,,,,,
2018-08-26,16.41,,,,,,,,,
2018-08-27,16.74,,,,,,,,,
2018-08-28,17.75,,,,,,,,,
2018-08-29,23.8,,,,,,,,,
2018-08-30,20.58,,,,,,,,,
2018-08-31,18.55,,,,,,,,,
2018-09-01,18.13,,,,,,,,,
2018-09-02,23.14,,,,,,,,,
2018-09-03,24.56,,,,,,,,,
2018-09-04,22.5,,,,,,,,,
2018-09-05,22.52,,,,,,,,,
2018-09-06,23.29,,,,,,,,,
2018-09-07,32.83,,,,,,,,,
2018-09-08,19.38,,,,,,,,,
2018-09-09,24.54,,,,,,,,,
2018-09-10,22.92,,,,,,,,,
2018-09-11,25.52,,,,,,,,,
2018-09-12,18.73,,,,,,,,,
2018-09-13,18.09,,,,,,,,,
2018-09-14,18.35,,,,,,,,,
2018-09-15,27.0,,,,,,,,,
2018-09-16,28.09,,,,,,,,,
2018-09-17,20.64,,,,,,,,,
2018-09-18,19.13,,,,,,,,,
2018-09-19,17.96,,,,,,,,,
2018-09-20,17.42,,,,,,,,,
2018-09-21,15.42,,,,,,,,,
2018-09-22,23.0,,,,,,,,,
2018-09-23,22.21,,,,,,,,,
2018-09-24,19.83,,,,,,,,,
2018-09-25,37.75,,,,,,,,,
2018-09-26,47.57,,,,,,,,,
2018-09-27,19.67,,,,,,,,,
2018-09-28,23.43,,,,,,,,,
2018-09-29,20.3,,,,,,,,,
2018-09-30,31.88,,,,,,,,,
2018-10-01,24.68,,,,,,,,,
2018-10-02,26.22,,,,,,,,,
2018-10-03,38.71,,,,,,,,,
2018-10-04,17.79,,,,,,,,,
2018-10-05,21.45,,,,,,,,,
2018-10-06,23.74,,,,,,,,,
2018-10-07,19.41,,,,,,,,,
2018-10-08,16.9,,,,,,,,,
2018-10-09,21.72,,,,,,,,,
2018-10-10,57.13,,,,,,,,,
2018-10-11,20.33,,,,,,,,,
2018-10-12,20.05,,,,,,,,,
2018-10-13,16.3,,,,,,,,,
2018-10-14,15.55,,,,,,,,,
2018-10-15,25.83,,,,,,,,,
2018-10-16,25.54,,,,,,,,,
2018-10-17,17.0,,,,,,,,,
2018-10-18,15.82,,,,,,,,,
2018-10-19,15.48,,,,,,,,,
2018-10-22,19.83,,,,,,,,,
2018-10-23,20.63,,,,,,,,,
2018-10-24,21.92,,,,,,,,,
2018-10-25,41.21,,,,,,,,,
2018-10-26,19.63,,,,,,,,,
2018-10-27,19.96,,,,,,,,,
2018-10-28,15.58,,,,,,,,,
2018-10-29,15.08,,,,,,,,,
2018-10-30,26.24,,,,,,,,,
2018-10-31,20.79,,,,,,,,,
2018-11-01,16.04,,,,,,,,,
2018-11-02,16.21,,,,,,,,,
2018-11-03,45.58,,,,,,,,,
2018-11-04,16.35,,,,,,,,,
2018-11-05,16.08,,,,,,,,,
2018-11-06,25.78,,,,,,,,,
2018-11-07,19.42,,,,,,,,,
2018-11-08,20.63,,,,,,,,,
2018-11-09,75.67,,,,,,,,,
2018-11-10,60.21,,,,,,,,,
2018-11-11,28.79,,,,,,,,,
2018-11-12,16.38,,,,,,,,,
2018-11-13,20.88,,,,,,,,,
2018-11-14,18.43,,,,,,,,,
2018-11-15,16.92,,,,,,,,,
2018-11-16,18.38,,,,,,,,,
2018-11-17,20.83,,,,,,,,,
2018-11-18,45.83,,,,,,,,,
2018-11-19,18.71,,,,,,,,,
2018-11-20,22.17,,,,,,,,,
2018-11-21,20.22,,,,,,,,,
2018-11-22,16.5,,,,,,,,,
2018-11-23,18.13,,,,,,,,,
2018-11-24,18.63,,,,,,,,,
2018-11-25,16.29,,,,,,,,,
2018-11-26,22.13,,,,,,,,,
2018-11-27,15.83,,,,,,,,,
2018-11-28,18.68,,,,,,,,,
2018-11-29,21.63,,,,,,,,,
2018-11-30,20.46,,,,,,,,,
2018-12-01,49.54,,,,,,,,,
2018-12-02,22.96,,,,,,,,,
2018-12-03,69.58,,,,,,,,,
2018-12-04,31.7,,,,,,,,,
2018-12-05,261.62,,,,,,,,,
2018-12-06,316.94,,,,,,,,,
2018-12-07,313.67,,,,,,,,,
2018-12-08,216.62,,,,,,,,,
2018-12-09,93.17,,,,,,,,,
2018-12-10,82.71,,,,,,,,,
2018-12-13,38.14,,,,,,,,,
2018-12-15,28.0,,,,,,,,,
2018-12-16,20.47,,,,,,,,,
2018-12-17,43.58,,,,,,,,,
2018-12-18,21.7,,,,,,,,,
2018-12-19,37.38,,,,,,,,,
2018-12-20,107.58,,,,,,,,,
2018-12-21,43.0,,,,,,,,,
2018-12-22,50.46,,,,,,,,,
2018-12-23,62.63,,,,,,,,,
2018-12-24,86.21,,,,,,,,,
2018-12-25,195.04,,,,,,,,,
2018-12-26,157.67,,,,,,,,,
2018-12-27,31.59,,,,,,,,,
2018-12-28,26.0,,,,,,,,,
2018-12-29,23.29,,,,,,,,,
2018-12-30,22.75,,,,,,,,,
2018-12-31,28.83,,,,,,,,,
2019-01-01,33.67,,,,,,,,,
2019-01-02,124.46,,,,,,,,,
2019-01-03,204.21,,,,,,,,,
2019-01-04,124.13,,,,,,,,,
2019-01-05,42.0,,,,,,,,,
2019-01-06,25.5,,,,,,,,,
2019-01-07,40.83,,,,,,,,,
2019-01-08,44.31,,,,,,,,,
2019-01-10,173.17,,,,,,,,,
2019-01-11,63.63,,,,,,,,,
2019-01-12,31.71,,,,,,,,,
2019-01-13,19.0,,,,,,,,,
2019-01-14,40.05,,,,,,,,,
2019-01-15,62.88,,,,,,,,,
2019-01-16,198.87,,,,,,,,,
2019-01-17,36.95,,,,,,,,,
2019-01-18,28.42,,,,,,,,,
2019-01-19,22.33,,,,,,,,,
2019-01-20,36.38,,,,,,,,,
2019-01-21,33.79,,,,,,,,,
2019-01-22,24.78,,,,,,,,,
2019-01-23,19.71,,,,,,,,,
2019-01-24,32.63,,,,,,,,,
2019-01-25,27.71,,,,,,,,,
2019-01-26,31.17,,,,,,,,,
2019-01-27,166.13,,,,,,,,,
2019-01-28,37.83,,,,,,,,,
2019-01-29,29.0,,,,,,,,,
2019-01-30,47.54,,,,,,,,,
2019-01-31,76.13,,,,,,,,,
2019-02-01,34.5,,,,,,,,,
2019-02-02,28.58,,,,,,,,,
2019-02-03,115.13,,,,,,,,,
2019-02-04,72.88,,,,,,,,,
2019-02-05,44.17,,,,,,,,,
2019-02-06,71.88,,,,,,,,,
2019-02-07,130.71,,,,,,,,,
2019-02-08,33.96,,,,,,,,,
2019-02-09,38.58,,,,,,,,,
2019-02-10,48.04,,,,,,,,,
2019-02-11,40.0,,,,,,,,,
2019-02-12,50.71,,,,,,,,,
2019-02-13,318.71,,,,,,,,,
2019-02-14,30.74,,,,,,,,,
2019-02-15,24.3,,,,,,,,,
2019-02-16,24.1,,,,,,,,,
2019-02-17,19.77,,,,,,,,,
2019-02-18,19.23,,,,,,,,,
2019-02-19,19.5,,,,,,,,,
2019-02-20,17.78,,,,,,,,,
2019-02-21,20.32,,,,,,,,,
2019-02-22,21.83,,,,,,,,,
2019-02-23,21.17,,,,,,,,,
2019-02-24,19.5,,,,,,,,,
2019-02-25,25.5,,,,,,,,,
2019-02-26,21.0,,,,,,,,,
2019-02-27,68.04,,,,,,,,,
2019-02-28,53.45,,,,,,,,,
2019-03-01,120.33,,,,,,,,,
2019-03-02,26.79,,,,,,,,,
2019-03-03,18.83,,,,,,,,,
2019-03-04,16.46,,,,,,,,,
2019-03-05,16.67,,,,,,,,,
2019-03-06,18.58,,,,,,,,,
2019-03-07,22.95,,,,,,,,,
2019-03-08,66.04,,,,,,,,,
2019-03-09,66.0,,,,,,,,,
2019-03-10,30.14,,,,,,,,,
2019-03-11,29.75,,,,,,,,,
2019-03-12,21.67,,,,,,,,,
2019-03-13,25.5,,,,,,,,,
2019-03-14,25.5,,,,,,,,,
2019-03-15,21.08,,,,,,,,,
2019-03-16,29.88,,,,,,,,,
2019-03-17,71.5,,,,,,,,,
2019-03-18,33.71,,,,,,,,,
2019-03-19,27.92,,,,,,,,,
2019-03-20,19.67,,,,,,,,,
2019-03-21,20.92,,,,,,,,,
2019-03-22,22.17,,,,,,,,,
2019-03-25,28.33,,,,,,,,,
2019-03-26,28.13,,,,,,,,,
2019-03-27,44.4,,,,,,,,,
2019-03-30,19.89,,,,,,,,,
2019-03-31,98.25,,,,,,,,,
2019-04-01,55.42,,,,,,,,,
2019-04-02,66.04,,,,,,,,,
2019-04-03,20.04,,,,,,,,,
2019-04-04,17.15,,,,,,,,,
2019-04-05,28.17,,,,,,,,,
2019-04-06,27.46,,,,,,,,,
2019-04-07,65.58,,,,,,,,,
2019-04-08,33.92,,,,,,,,,
2019-04-09,51.96,,,,,,,,,
2019-04-10,54.04,,,,,,,,,
2019-04-11,33.26,,,,,,,,,
2019-04-12,26.06,,,,,,,,,
2019-04-13,27.83,,,,,,,,,
2019-04-14,33.21,,,,,,,,,
2019-04-15,31.83,,,,,,,,,
2019-04-16,17.33,,,,,,,,,
2019-04-17,20.42,,,,,,,,,
2019-04-18,28.63,,,,,,,,,
2019-04-19,31.5,,,,,,,,,
2019-04-20,26.75,,,,,,,,,
2019-04-21,57.04,,,,,,,,,
2019-04-22,43.0,,,,,,,,,
2019-04-24,5.64,,,,,,,,,
2019-04-25,6.71,,,,,,,,,
2019-04-26,7.54,,,,,,,,,
2019-04-27,6.86,,,,,,,,,
2019-04-28,5.17,,,,,,,,,
2019-04-29,6.54,,,,,,,,,
2019-04-30,6.96,,,,,,,,,
2019-05-01,8.68,,,,,,,,,
2019-05-02,24.54,,,,,,,,,
2019-05-03,25.79,,,,,,,,,
2019-05-04,24.25,,,,,,,,,
2019-05-05,32.3,,,,,,,,,
2019-05-06,72.35,,,,,,,,,
2019-05-07,33.21,,,,,,,,,
2019-05-08,32.08,,,,,,,,,
2019-05-09,16.86,,,,,,,,,
2019-05-10,15.4,,,,,,,,,
2019-05-11,17.74,,,,,,,,,
2019-05-12,16.56,,,,,,,,,
2019-05-13,9.33,,,,,,,,,
2019-05-14,10.29,,,,,,,,,
2019-05-15,12.54,,,,,,,,,
2019-05-16,12.54,,,,,,,,,
2019-05-17,7.42,,,,,,,,,
2019-05-18,8.29,,,,,,,,,
2019-05-19,7.5,,,,,,,,,
2019-05-20,7.29,,,,,,,,,
2019-05-21,7.17,,,,,,,,,
2019-05-22,9.42,,,,,,,,,
2019-05-23,8.18,,,,,,,,,
2019-05-24,6.46,,,,,,,,,
2019-05-25,9.58,,,,,,,,,
2019-05-26,21.0,,,,,,,,,
2019-05-27,12.63,,,,,,,,,
2019-05-28,13.83,,,,,,,,,
2019-05-29,21.14,,,,,,,,,
2019-05-30,13.77,,,,,,,,,
2019-05-31,11.29,,,,,,,,,
2019-06-01,14.5,,,,,,,,,
2019-06-02,9.63,,,,,,,,,
2019-06-03,7.0,,,,,,,,,
2019-06-04,4.5,,,,,,,,,
2019-06-05,6.29,,,,,,,,,
2019-06-06,5.04,,,,,,,,,
2019-06-07,5.58,,,,,,,,,
2019-06-08,11.46,,,,,,,,,
2019-06-09,10.29,,,,,,,,,
2019-06-10,6.76,,,,,,,,,
2019-06-11,8.0,,,,,,,,,
2019-06-12,7.17,,,,,,,,,
2019-06-13,7.96,,,,,,,,,
2019-06-14,11.25,,,,,,,,,
2019-06-15,5.63,,,,,,,,,
2019-06-16,2.75,,,,,,,,,
2019-06-17,3.65,,,,,,,,,
2019-06-18,7.13,,,,,,,,,
2019-06-19,10.57,,,,,,,,,
2019-06-20,5.79,,,,,,,,,
2019-06-21,17.08,,,,,,,,,
2019-06-22,5.43,,,,,,,,,
2019-06-23,5.83,,,,,,,,,
2019-06-24,16.33,,,,,,,,,
2019-06-25,9.67,,,,,,,,,
2019-06-26,11.89,,,,,,,,,
2019-06-27,5.04,,,,,,,,,
2019-06-28,4.71,,,,,,,,,
2019-06-29,7.17,,,,,,,,,
2019-06-30,7.46,,,,,,,,,
2019-07-01,3.88,,,,,,,,,
2019-07-02,6.27,,,,,,,,,
2019-07-03,4.83,,,,,,,,,
2019-07-04,3.89,,,,,,,,,
2019-07-05,10.59,,,,,,,,,
2019-07-06,5.48,,,,,,,,,
2019-07-07,7.71,,,,,,,,,
2019-07-08,9.17,,,,,,,,,
2019-07-09,10.71,,,,,,,,,
2019-07-10,5.38,,,,,,,,,
2019-07-11,6.33,,,,,,,,,
2019-07-12,8.83,,,,,,,,,
2019-07-13,10.21,,,,,,,,,
2019-07-14,15.46,,,,,,,,,
2019-07-15,9.33,,,,,,,,,
2019-07-16,10.6,,,,,,,,,
2019-07-17,6.0,,,,,,,,,
2019-07-18,11.0,,,,,,,,,
2019-07-19,14.29,,,,,,,,,
2019-07-20,15.63,,,,,,,,,
2019-07-21,9.21,,,,,,,,,
2019-07-22,10.88,,,,,,,,,
2019-07-23,6.88,,,,,,,,,
2019-07-24,50.71,,,,,,,,,
2019-07-25,37.0,,,,,,,,,
2019-07-26,33.21,,,,,,,,,
2019-07-27,52.67,,,,,,,,,
2019-07-28,33.21,,,,,,,,,
2019-07-29,11.08,,,,,,,,,
2019-07-30,9.67,,,,,,,,,
2019-07-31,8.9,,,,,,,,,
2019-08-01,8.83,,,,,,,,,
2019-08-02,5.83,,,,,,,,,
2019-08-03,14.25,,,,,,,,,
2019-08-04,6.75,,,,,,,,,
2019-08-05,11.04,,,,,,,,,
2019-08-06,9.29,,,,,,,,,
2019-08-07,9.54,,,,,,,,,
2019-08-08,6.54,,,,,,,,,
2019-08-09,9.08,,,,,,,,,
2019-08-10,7.11,,,,,,,,,
2019-08-11,12.0,,,,,,,,,
2019-08-12,8.83,,,,,,,,,
2019-08-13,4.58,,,,,,,,,
2019-08-14,8.0,,,,,,,,,
2019-08-15,8.71,,,,,,,,,
2019-08-16,12.54,,,,,,,,,
2019-08-17,13.63,,,,,,,,,
2019-08-18,12.96,,,,,,,,,
2019-08-19,7.08,,,,,,,,,
2019-08-20,10.21,,,,,,,,,
2019-08-21,6.25,,,,,,,,,
2019-08-22,7.88,,,,,,,,,
2019-08-23,13.38,,,,,,,,,
2019-08-24,7.13,,,,,,,,,
2019-08-25,10.96,,,,,,,,,
2019-08-26,6.15,,,,,,,,,
2019-08-27,7.08,,,,,,,,,
2019-08-28,8.54,,,,,,,,,
2019-08-29,14.92,,,,,,,,,
2019-08-30,7.22,,,,,,,,,
2019-08-31,3.13,,,,,,,,,
2019-09-01,6.25,,,,,,,,,
2019-09-02,3.75,,,,,,,,,
2019-09-03,11.88,,,,,,,,,
2019-09-04,7.04,,,,,,,,,
2019-09-05,10.61,,,,,,,,,
2019-09-06,25.5,,,,,,,,,
2019-09-07,21.88,,,,,,,,,
2019-09-08,21.29,,,,,,,,,
2019-09-09,16.56,,,,,,,,,
2019-09-10,8.33,,,,,,,,,
2019-09-11,26.63,,,,,,,,,
2019-09-12,5.92,,,,,,,,,
2019-09-13,19.32,,,,,,,,,
2019-09-14,16.92,,,,,,,,,
2019-09-15,34.04,,,,,,,,,
2019-09-16,14.04,,,,,,,,,
2019-09-17,14.63,,,,,,,,,
2019-09-18,9.09,,,,,,,,,
2019-09-19,10.46,,,,,,,,,
2019-09-20,12.75,,,,,,,,,
2019-09-21,11.46,,,,,,,,,
2019-09-22,7.67,,,,,,,,,
2019-09-23,5.46,,,,,,,,,
2019-09-24,6.88,,,,,,,,,
2019-09-25,19.25,,,,,,,,,
2019-09-26,21.17,,,,,,,,,
2019-09-27,12.21,,,,,,,,,
2019-09-28,4.7,,,,,,,,,
2019-09-29,10.67,,,,,,,,,
2019-09-30,14.79,,,,,,,,,
2019-10-01,12.04,,,,,,,,,
2019-10-02,96.88,,,,,,,,,
2019-10-03,91.79,,,,,,,,,
2019-10-04,47.0,,,,,,,,,
2019-10-07,31.74,,,,,,,,,
2019-10-08,12.92,,,,,,,,,
2019-10-09,9.25,,,,,,,,,
2019-10-11,25.5,,,,,,,,,
2019-10-12,28.21,,,,,,,,,
2019-10-13,8.63,,,,,,,,,
2019-10-14,6.08,,,,,,,,,
2019-10-15,4.04,,,,,,,,,
2019-10-16,5.71,,,,,,,,,
2019-10-17,4.0,,,,,,,,,
2019-10-18,2.67,,,,,,,,,
2019-10-19,9.08,,,,,,,,,
2019-10-20,25.42,,,,,,,,,
2019-10-21,10.54,,,,,,,,,
2019-10-22,4.75,,,,,,,,,
2019-10-23,4.88,,,,,,,,,
2019-10-24,8.79,,,,,,,,,
2019-10-25,9.68,,,,,,,,,
2019-10-26,13.77,,,,,,,,,
2019-10-27,8.22,,,,,,,,,
2019-10-28,8.55,,,,,,,,,
2019-10-29,12.42,,,,,,,,,
2019-10-30,13.92,,,,,,,,,
2019-10-31,10.22,,,,,,,,,
2019-11-01,4.48,,,,,,,,,
2019-11-02,28.0,,,,,,,,,
2019-11-03,22.36,,,,,,,,,
2019-11-04,23.04,,,,,,,,,
2019-11-05,12.25,,,,,,,,,
2019-11-06,3.29,,,,,,,,,
2019-11-07,3.33,,,,,,,,,
2019-11-08,4.71,,,,,,,,,
2019-11-09,15.29,,,,,,,,,
2019-11-10,42.46,,,,,,,,,
2019-11-11,9.74,,,,,,,,,
2019-11-12,2.73,,,,,,,,,
2019-11-13,1.86,,,,,,,,,
2021-03-24,31.27,,,,,,,,,
2021-03-25,93.16,,,,,,,,,
2021-03-26,34.62,,,,,,,,,
2021-03-27,22.23,,,,,,,,,
2021-03-28,24.12,,,,,,,,,
2021-03-29,22.51,,,,,,,,,
2021-03-30,50.23,,,,,,,,,
2021-03-31,97.54,,,,,,,,,
2021-04-01,50.23,,,,,,,,,
2021-04-02,28.23,,,,,,,,,
2021-04-03,30.4,,,,,,,,,
2021-04-04,25.09,,,,,,,,,
2021-04-05,18.39,,,,,,,,,
2021-04-06,27.7,,,,,,,,,
2021-04-07,52.37,,,,,,,,,
2021-04-08,33.55,,,,,,,,,
2021-04-09,31.89,,,,,,,,,
2021-04-10,20.83,,,,,,,,,
2021-04-11,25.03,,,,,,,,,
2021-04-12,46.9,,,,,,,,,
2021-04-13,27.75,,,,,,,,,
2021-04-14,88.21,,,,,,,,,
2021-04-15,89.64,,,,,,,,,
2021-04-16,33.09,,,,,,,,,
2021-04-17,44.38,,,,,,,,,
2021-04-18,21.87,,,,,,,,,
2021-04-19,10.37,,,,,,,,,
2021-04-20,36.25,,,,,,,,,
2021-04-21,33.25,,,,,,,,,
2021-04-22,29.12,,,,,,,,,
2021-04-23,29.02,,,,,,,,,
2021-04-24,19.55,,,,,,,,,
2021-04-25,15.84,,,,,,,,,
2021-04-26,16.22,,,,,,,,,
2021-04-27,12.99,,,,,,,,,
2021-04-28,20.77,,,,,,,,,
2021-04-29,23.9,,,,,,,,,
2021-04-30,20.5,,,,,,,,,
2021-05-01,28.23,,,,,,,,,
2021-05-02,31.67,,,,,,,,,
2021-05-03,15.53,,,,,,,,,
2021-05-04,14.52,,,,,,,,,
2021-05-05,17.26,,,,,,,,,
2021-05-06,14.59,,,,,,,,,
2021-05-07,15.91,,,,,,,,,
2021-05-08,19.46,,,,,,,,,
2021-05-09,12.54,,,,,,,,,
2021-05-10,17.84,,,,,,,,,
2021-05-11,32.4,,,,,,,,,
2021-05-12,31.34,,,,,,,,,
2021-05-13,22.71,,,,,,,,,
2021-05-14,20.35,,,,,,,,,
2021-05-15,12.17,,,,,,,,,
2021-05-16,14.98,,,,,,,,,
2021-05-17,19.4,,,,,,,,,
2021-05-18,19.21,,,,,,,,,
2021-05-19,13.16,,,,,,,,,
2021-05-20,11.78,,,,,,,,,
2021-05-21,11.39,,,,,,,,,
2021-05-22,12.43,,,,,,,,,
2021-05-23,16.12,,,,,,,,,
2021-05-24,15.62,,,,,,,,,
2021-05-25,14.68,,,,,,,,,
2021-05-26,12.6,,,,,,,,,
2021-05-27,11.81,,,,,,,,,
2021-05-28,10.43,,,,,,,,,
2021-05-29,9.45,,,,,,,,,
2021-05-30,10.26,,,,,,,,,
2021-05-31,10.54,,,,,,,,,
2021-06-01,19.85,,,,,,,,,
2021-06-02,14.01,,,,,,,,,
2021-06-03,11.77,,,,,,,,,
2021-06-04,12.24,,,,,,,,,
2021-06-05,16.23,,,,,,,,,
2021-06-06,13.36,,,,,,,,,
2021-06-07,10.73,,,,,,,,,
2021-06-08,9.89,,,,,,,,,
2021-06-09,9.49,,,,,,,,,
2021-06-10,10.69,,,,,,,,,
2021-06-11,11.07,,,,,,,,,
2021-06-12,19.08,,,,,,,,,
2021-06-13,15.8,,,,,,,,,
2021-06-14,13.99,,,,,,,,,
2021-06-15,14.76,,,,,,,,,
2021-06-16,14.71,,,,,,,,,
2021-06-17,14.14,,,,,,,,,
2021-06-18,13.84,,,,,,,,,
2021-06-19,10.01,,,,,,,,,
2021-06-20,11.4,,,,,,,,,
2021-06-21,10.67,,,,,,,,,
2021-06-22,12.32,,,,,,,,,
2021-06-23,11.7,,,,,,,,,
2021-06-24,12.11,,,,,,,,,
2021-06-25,11.72,,,,,,,,,
2021-06-26,11.46,,,,,,,,,
2021-06-27,12.55,,,,,,,,,
2021-06-28,14.66,,,,,,,,,
2021-06-29,12.76,,,,,,,,,
2021-06-30,18.5,,,,,,,,,
2021-07-01,15.07,,,,,,,,,
2021-07-02,18.36,,,,,,,,,
2021-07-03,13.34,,,,,,,,,
2021-07-04,15.93,,,,,,,,,
2021-07-05,25.16,,,,,,,,,
2021-07-06,19.17,,,,,,,,,
2021-07-07,10.68,,,,,,,,,
2021-07-08,11.74,,,,,,,,,
2021-07-09,11.6,,,,,,,,,
2021-07-10,13.35,,,,,,,,,
2021-07-11,16.85,,,,,,,,,
2021-07-12,6.41,,,,,,,,,
2021-07-13,3.71,,,,,,,,,
2021-07-14,3.87,,,,,,,,,
2021-07-15,12.49,,,,,,,,,
2021-07-16,13.69,,,,,,,,,
2021-07-17,13.21,,,,,,,,,
2021-07-18,16.98,,,,,,,,,
2021-07-19,15.28,,,,,,,,,
2021-07-20,13.89,,,,,,,,,
2021-07-21,20.4,,,,,,,,,
2021-07-22,19.63,,,,,,,,,
2021-07-23,19.9,,,,,,,,,
2021-07-24,17.18,,,,,,,,,
2021-07-25,13.03,,,,,,,,,
2021-07-26,14.47,,,,,,,,,
2021-07-27,17.25,,,,,,,,,
2021-07-28,10.54,,,,,,,,,
2021-07-29,15.21,,,,,,,,,
2021-07-30,17.17,,,,,,,,,
2021-07-31,16.26,,,,,,,,,
2021-08-01,15.61,,,,,,,,,
2021-08-02,17.4,,,,,,,,,
2021-08-03,18.09,,,,,,,,,
2021-08-04,17.23,,,,,,,,,
2021-08-05,21.1,,,,,,,,,
2021-08-06,20.52,,,,,,,,,
2021-08-07,17.35,,,,,,,,,
2021-08-08,13.2,,,,,,,,,
2021-08-09,14.54,,,,,,,,,
2021-08-10,34.69,,,,,,,,,
2021-08-11,19.81,,,,,,,,,
2021-08-12,14.29,,,,,,,,,
2021-08-13,22.18,,,,,,,,,
2021-08-14,22.2,,,,,,,,,
2021-08-15,14.06,,,,,,,,,
2021-08-16,23.05,,,,,,,,,
2021-08-17,27.43,,,,,,,,,
2021-08-18,21.36,,,,,,,,,
2021-08-19,14.59,,,,,,,,,
2021-08-20,16.18,,,,,,,,,
2021-08-21,15.91,,,,,,,,,
2021-08-22,15.56,,,,,,,,,
2021-08-23,14.22,,,,,,,,,
2021-08-24,18.67,,,,,,,,,
2021-08-25,16.4,,,,,,,,,
2021-08-26,19.5,,,,,,,,,
2021-08-27,19.79,,,,,,,,,
2021-08-28,13.16,,,,,,,,,
2021-08-29,8.4,,,,,,,,,
2021-08-30,9.53,,,,,,,,,
2021-08-31,18.25,,,,,,,,,
2021-09-01,15.21,,,,,,,,,
2021-09-02,15.67,,,,,,,,,
2021-09-03,17.39,,,,,,,,,
2021-09-04,17.85,,,,,,,,,
2021-09-05,15.5,,,,,,,,,
2021-09-06,17.87,,,,,,,,,
2021-09-07,16.96,,,,,,,,,
2021-09-08,16.01,,,,,,,,,0.0
2021-09-09,14.01,,,,,,,,,
2021-09-10,14.02,,,,,,,,,
2021-09-11,15.3,,,,,,,,,
2021-09-12,12.29,,,,,,,,,
2021-09-13,15.52,,,,,,,,,
2021-09-14,20.47,,,,,,,,,
2021-09-15,18.24,,,,,,,,,
2021-09-16,14.11,,,,,,,,,
2021-09-17,17.61,,,,,,,,,
2021-09-18,14.71,,,,,,,,,
2021-09-19,15.49,,,,,,,,,
2021-09-20,27.87,,,,,,,,,
2021-09-21,41.02,,,,,,,,,
2021-09-22,35.3,,,,,,,,,
2021-09-23,18.72,,,,,,,,,
2021-09-24,83.11,,,,,,,,,
2021-09-25,71.09,,,,,,,,,
2021-09-26,9.44,,,,,,,,,
2021-09-27,6.44,,,,,,,,,0.0
2021-09-28,24.36,,,,,,,,,
2021-09-29,18.67,,,,,,,,,0.0
2021-09-30,23.42,,,,,,,,,
2021-10-01,22.48,,,,,,,,,
2021-10-02,21.55,,,,,,,,,
2021-10-03,29.34,,,,,,,,,
2021-10-04,20.81,,,,,,,,,
2021-10-05,21.36,,,,,,,,,
2021-10-06,44.04,,,,,,,,,
2021-10-07,41.98,,,,,,,,,
2021-10-08,36.48,,,,,,,,,
2021-10-09,42.34,,,,,,,,,
2021-10-10,28.82,,,,,,,,,
2021-10-11,30.57,,,,,,,,,
2021-10-12,24.81,,,,,,,,,
2021-10-13,50.28,,,,,,,,,
2021-10-14,54.23,,,,,,,,,
2021-10-15,36.31,,,,,,,,,
2021-10-16,71.05,,,,,,,,,
2021-10-17,50.66,,,,,,,,,
2021-10-18,89.6,,,,,,,,,
2021-10-19,54.99,,,,,,,,,
2021-10-20,42.81,,,,,,,,,
2021-10-21,38.82,,,,,,,,,
2021-10-22,36.41,,,,,,,,,
2021-10-23,8.42,,,,,,,,,
2021-10-24,9.42,,,,,,,,,
2021-10-25,41.5,,,,,,,,,
2021-10-26,40.92,,,,,,,,,
2021-10-27,69.92,,,,,,,,,
2021-10-28,42.26,,,,,,,,,
2021-10-29,39.75,,,,,,,,,
2021-10-30,40.39,,,,,,,,,
2021-10-31,41.35,,,,,,,,,
2021-11-01,41.18,,,,,,,,,
2021-11-02,42.01,,,,,,,,,
2021-11-03,50.78,,,,,,,,,
2021-11-04,46.43,,,,,,,,,
2021-11-05,42.05,,,,,,,,,
2021-11-06,43.22,,,,,,,,,
2021-11-07,45.39,,,,,,,,,
2021-11-08,52.05,,,,,,,,,
2021-11-09,47.33,,,,,,,,,
2021-11-10,44.62,,,,,,,,,
2021-11-11,50.46,,,,,,,,,
2021-11-12,42.1,,,,,,,,,
2021-11-13,39.69,,,,,,,,,
2021-11-14,42.56,,,,,,,,,
